19;2014;182;186;0;N/S;43.630;N/S;0;0.006;-50.80;-1.87;987.31;0;7.660;0;N/A
19;2014;182;187;0;N/S;44.250;N/S;0.012;0.008;-50.67;-1.71;987.31;0;8.390;0;N/A
19;2014;182;188;0;N/S;43.720;N/S;0;0.006;-50.50;-1.34;987.31;0;9.270;0;N/A
19;2014;182;189;0;N/S;42.620;N/S;0.006;0.009;-50.03;-1.20;987.31;0;10.190;0;N/A
19;2014;182;190;0;N/S;42.920;N/S;0;0.007;-50.50;-1.57;987.31;0;11.070;0;N/A
19;2014;182;191;0;N/S;43.280;N/S;0;0.006;-50.37;-1.40;987.31;0;12.000;0;N/A
19;2014;182;192;0;N/S;42.580;N/S;0;0.006;-50.33;-1.37;987.19;0;13.040;0;N/A
19;2014;182;193;0;N/S;42.280;N/S;0;0.006;-50.17;-1.44;987.31;0;14.120;0;N/A
19;2014;182;194;0;N/S;43.190;N/S;0;0.009;-50.33;-1.44;987.31;0;15.420;0;N/A
19;2014;182;195;0;N/S;43.760;N/S;0;0.008;-50.40;-1.37;987.31;0;16.740;0;N/A
19;2014;182;196;0;N/S;43.540;N/S;0;0.008;-50.87;-1.74;987.31;0;17.960;0;N/A
19;2014;182;197;0;N/S;44.220;N/S;0.006;0.005;-50.47;-1.37;987.19;0;19.160;0;N/A
19;2014;182;198;0;N/S;44.120;N/S;0;0.007;-50.53;-1.44;987.19;0;20.310;0;N/A
19;2014;182;199;0;N/S;43.420;N/S;0;0.010;-50.70;-1.74;987.31;0;21.430;0;N/A
19;2014;182;200;0;N/S;43.090;N/S;0;0.008;-50.84;-1.71;987.19;0;22.410;0;N/A
19;2014;182;201;0;N/S;43.550;N/S;0;0.008;-50.60;-1.54;987.19;0;23.170;0;N/A
19;2014;182;202;0;N/S;43.090;N/S;0;0.009;-50.80;-1.54;987.19;0;23.890;0;N/A
19;2014;182;203;0;N/S;43.260;N/S;0;0.006;-50.17;-1.24;987.31;0;24.470;0;N/A
19;2014;182;204;0;N/S;43.990;N/S;0;0.010;-50.43;-1.17;987.19;0;25.020;0;N/A
19;2014;182;205;0;N/S;43.590;N/S;0;0.006;-50.30;-1.24;987.19;0;25.590;0;N/A
19;2014;182;206;0;N/S;43.960;N/S;0.006;0.005;-50.77;-1.50;987.19;0;26.030;0;N/A
19;2014;182;207;0;N/S;44.040;N/S;0.006;0.009;-50.17;-1.30;987.19;0;26.060;0;N/A
19;2014;182;208;0;N/S;43.670;N/S;0.006;0.010;-50.47;-1.37;987.19;0;26.460;0;N/A
19;2014;182;209;0;N/S;43.460;N/S;0;0.008;-50.13;-1.20;987.19;0;26.690;0;N/A
19;2014;182;210;0;N/S;43.710;N/S;0;0.006;-50.74;-1.60;987.19;0;26.730;0;N/A
19;2014;182;211;0;N/S;43.630;N/S;0;0.008;-50.50;-1.50;987.19;0;27.160;0;N/A
19;2014;182;212;0;N/S;43.940;N/S;0;0.009;-50.77;-1.50;987.19;0;27.770;95.4;N/A
19;2014;182;213;0;N/S;43.760;N/S;0;0.005;-50.64;-1.34;987.19;0;0.599;95.1;N/A
19;2014;182;214;0;N/S;43.770;N/S;0;0.005;-50.87;-1.57;987.19;0;0.679;89.1;N/A
19;2014;182;215;0;N/S;44.150;N/S;0;0.007;-50.20;-1.20;987.06;0;0.669;87.1;N/A
19;2014;182;216;0;N/S;43.710;N/S;0;0.009;-50.64;-1.37;987.19;0;0.647;89.0;N/A
19;2014;182;217;0;N/S;43.990;N/S;0;0.004;-50.27;-1.30;987.13;0;0.703;89.3;N/A
19;2014;182;218;0;N/S;43.990;N/S;0.006;0.005;-50.30;-1.47;987.19;0;0.626;89.2;N/A
19;2014;182;219;0;N/S;44.050;N/S;0;0.007;-50.23;-1.04;987.19;0;0.447;89.7;N/A
19;2014;182;220;0;N/S;44.670;N/S;0.006;0.008;-50.13;-0.87;987.19;0;0.358;93.9;N/A
19;2014;182;221;0;N/S;45.160;N/S;0;0.006;-50.10;-1.14;987.19;0;0.297;93.6;N/A
19;2014;182;222;0;N/S;44.090;N/S;0;0.007;-50.10;-1.24;987.19;0;0.024;91.7;N/A
19;2014;182;223;0;N/S;44.620;N/S;0;0.003;-50.43;-1.47;987.19;0;0;0;N/A
19;2014;182;224;0;N/S;44.030;N/S;0;0.006;-50.03;-1.14;987.19;0;0;0;N/A
19;2014;182;225;0;N/S;44.900;N/S;0;0.004;-49.90;-0.94;987.19;0;0;0;N/A
